continent,location,year,month,cases,deaths,icu,hosp,vax,population,median_age,aged_65_older,aged_70_older,gdp,life,hdi
Africa,Malawi,2022,1,128724.453,10.025,0.0,0.0,99.37,19647681,18.1,2.979,1.783,1095.042,64.26,0.483
Africa,Malawi,2022,2,121186.72,2.751,0.0,0.0,84.58,19647681,18.1,2.979,1.783,1095.042,64.26,0.483
Africa,Malawi,2022,3,52176.031,0.255,0.0,0.0,0.0,19647681,18.1,2.979,1.783,1095.042,64.26,0.483
Africa,Mali,2020,3,5.083,0.096,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,4,282.801,1.152,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,5,1269.962,2.448,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,6,2584.662,1.8719999999999999,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,7,3605.579,0.384,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,8,3920.985,0.096,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,9,4251.638,0.24,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,10,4986.976,0.24,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,11,5782.395,0.96,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2020,12,8793.846,5.422,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,1,11500.199,2.928,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,2,11059.842,1.104,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,3,13521.9,1.536,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,4,17780.299,4.752,0.0,0.0,0.0,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,5,21035.138,1.584,0.0,0.0,0.42000000000000004,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,6,20649.393,0.384,0.0,0.0,1.04,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,7,21552.978,0.336,0.0,0.0,0.48,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,8,21870.063,0.336,0.0,0.0,1.0899999999999999,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,9,21629.365,0.432,0.0,0.0,3.16,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,10,23223.841,0.72,0.0,0.0,3.6399999999999997,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,11,24075.211,2.064,0.0,0.0,5.69,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2021,12,28290.361,2.592,0.0,0.0,7.02,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2022,1,40447.65,2.592,0.0,0.0,10.09,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2022,2,40645.914,0.384,0.0,0.0,10.92,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mali,2022,3,17491.075,0.192,0.0,0.0,4.23,20855724,16.4,2.519,1.486,2014.306,59.31,0.434
Africa,Mauritania,2020,3,9.632,0.209,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,4,42.726,0.0,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,5,849.609,4.604,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,6,14041.561,22.198999999999998,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,7,36201.26,5.862,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,8,43604.649,0.418,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,9,45885.644,0.418,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,10,49339.597,0.418,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,11,50392.347,2.9299999999999997,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2020,12,74903.827,35.6,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,1,102838.051,15.703,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,2,99501.164,3.9739999999999998,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,3,113680.523,1.672,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,4,113755.703,1.254,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,5,122767.851,1.6729999999999998,0.0,0.0,0.53,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,6,126802.94,5.442,0.0,0.0,0.75,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,7,146790.127,15.285,0.0,0.0,2.5,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,8,195913.184,32.045,0.0,0.0,1.67,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,9,220382.358,12.564,0.0,0.0,12.379999999999999,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,10,237952.844,4.602,0.0,0.0,37.57,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,11,240513.203,7.326,0.0,0.0,110.65,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2021,12,260092.855,7.117999999999999,0.0,0.0,149.15,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2022,1,341766.786,18.22,0.0,0.0,59.78,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2022,2,343282.773,5.442,0.0,0.0,106.88,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritania,2022,3,147386.554,0.418,0.0,0.0,0.0,4775110,20.3,3.138,1.792,3597.633,64.92,0.546
Africa,Mauritius,2020,3,548.913,2.356,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,4,6844.515,5.498,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,5,8094.6939999999995,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,6,7954.903,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,7,8340.479,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,8,8406.45,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,9,8548.572,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,10,9977.007,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,11,11254.662,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2020,12,12652.465,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,1,13342.728000000001,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,2,13097.719,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,3,18284.506,0.0,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,4,27663.13,4.712,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,5,31662.57,1.57,0.0,0.0,13.86,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,6,39590.77,0.0,0.0,0.0,50.81,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,7,66549.501,1.57,0.0,0.0,136.87,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,8,161390.36,8.637,0.0,0.0,195.79,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,9,323916.235,41.619,0.0,0.0,304.92,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,10,420877.349,72.246,0.0,0.0,261.52,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,11,1000120.146,275.63599999999997,0.0,0.0,272.51,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2021,12,1558363.724,203.389,0.0,0.0,142.81,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2022,1,1874006.227,28.27,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2022,2,2975526.691,64.393,0.0,0.0,74.4,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Mauritius,2022,3,1627300.4849999999,23.558,0.0,0.0,0.0,1273428,37.4,10.945,5.884,20292.745,74.99,0.804
Africa,Morocco,2020,2,0.0,0.0,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,3,100.63300000000001,0.965,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,4,1924.42,3.59,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,5,5444.883,0.943,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,6,7615.813,0.619,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,7,14206.880000000001,3.348,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,8,35416.775,21.102,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,9,74100.839,28.198,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,10,140128.956,40.193,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,11,234701.971,57.599,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2020,12,335994.471,41.291,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,1,379922.825,23.751,0.0,0.0,0.0,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,2,358618.541,9.317,0.0,0.0,1.1,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,3,406554.6,5.222,0.0,0.0,126.32000000000001,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,4,405095.177,5.487,0.0,0.0,264.53,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,5,427755.525,3.321,0.0,0.0,245.6,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,6,421742.985,3.99,0.0,0.0,459.08,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,7,464551.609,13.094000000000001,0.0,0.0,689.24,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,8,629075.91,76.69,0.0,0.0,871.72,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,9,729650.646,43.324,0.0,0.0,578.34,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,10,781207.4569999999,10.739,0.0,0.0,447.99,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,11,761797.8640000001,2.89,0.0,0.0,482.78,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2021,12,791346.195,1.958,0.0,0.0,429.25,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2022,1,870466.929,14.753,0.0,0.0,618.83,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2022,2,864976.98,15.747,0.0,0.0,311.1,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Morocco,2022,3,373273.464,1.286,0.0,0.0,62.42,37344787,29.6,6.769,4.209,7485.013,76.68,0.686
Africa,Mozambique,2020,3,1.742,0.0,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,4,33.023,0.0,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,5,136.21,0.062,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,6,556.134,0.124,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,7,1298.388,0.155,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,8,2753.534,0.372,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,9,5594.932,1.178,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,10,10347.125,0.961,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,11,13446.516,1.21,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2020,12,16556.425,1.086,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,1,25853.304,7.306,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,2,43709.231,8.518,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,3,62183.882,4.164,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,4,64343.844,1.209,0.0,0.0,0.0,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,5,67850.414,0.6819999999999999,0.0,0.0,0.64,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,6,67560.176,1.304,0.0,0.0,0.53,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,7,93668.496,17.287,0.0,0.0,3.33,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,8,132862.607,13.369,0.0,0.0,6.3,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,9,139319.179,1.643,0.0,0.0,7.78,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,10,145604.061,0.403,0.0,0.0,30.02,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,11,141252.079,0.34099999999999997,0.0,0.0,47.17,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2021,12,155228.96,2.018,0.0,0.0,121.76,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2022,1,206760.959,5.19,0.0,0.0,98.09,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2022,2,195581.483,0.59,0.0,0.0,92.61,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Mozambique,2022,3,83996.648,0.186,0.0,0.0,35.68,32163045,17.7,3.158,1.87,1136.103,60.85,0.456
Africa,Namibia,2020,3,37.486000000000004,0.0,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,4,182.428,0.0,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,5,214.118,0.0,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,6,712.309,0.0,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,7,13123.113,3.861,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,8,53135.569,25.115000000000002,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,9,113431.76699999999,17.773,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,10,145968.219,4.634,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,11,157359.438,6.954000000000001,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2020,12,216124.335,20.866,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,1,356855.136,56.807,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,2,392349.453,27.823,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,3,497687.202,38.258,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,4,536917.783,45.987,0.0,0.0,0.21000000000000002,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,5,616889.3640000001,72.657,0.0,0.0,4.13,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,6,805966.658,267.06600000000003,0.0,0.0,18.85,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,7,1298000.959,588.631,0.0,0.0,42.88,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,8,1466930.953,127.925,0.0,0.0,42.699999999999996,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,9,1466356.6199999999,52.557,0.0,0.0,27.61,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,10,1537658.695,16.613,0.0,0.0,34.43,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,11,1496464.33,7.7250000000000005,0.0,0.0,31.89,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2021,12,1637362.87,23.184,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2022,1,1839842.323,129.086,0.0,0.0,40.81,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2022,2,1696121.585,15.456000000000001,0.0,0.0,42.8,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Namibia,2022,3,729691.53,2.704,0.0,0.0,0.0,2587344,22.0,3.552,2.085,9541.808,63.71,0.646
Africa,Niger,2020,3,4.735,0.12000000000000001,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,4,600.179,1.157,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,5,1073.783,1.277,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,6,1204.098,0.12,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,7,1365.175,0.08,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,8,1435.248,0.0,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,9,1413.804,0.0,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,10,1490.242,0.0,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,11,1584.193,0.12,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2020,12,3013.272,1.276,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,1,4994.308,2.192,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,2,5208.11,0.52,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,3,6015.646,0.559,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,4,6103.503,0.2,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,5,6587.889,0.04,0.0,0.0,0.08,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,6,6511.527,0.04,0.0,0.0,0.21,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,7,6860.662,0.08,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,8,7079.12,0.16,0.0,0.0,0.81,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,9,7086.204,0.08,0.0,0.0,0.9299999999999999,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,10,7612.686,0.479,0.0,0.0,3.73,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,11,7999.862,1.831,0.0,0.0,3.67,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2021,12,8864.897,0.639,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2022,1,10157.89,0.917,0.0,0.0,8.1,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2022,2,9708.603,0.358,0.0,0.0,8.28,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Niger,2022,3,4186.295,0.04,0.0,0.0,0.0,25130810,15.1,2.553,1.378,926.0,62.42,0.394
Africa,Nigeria,2020,2,0.01,0.0,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,3,3.9859999999999998,0.01,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,4,92.27,0.265,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,5,855.5600000000001,1.083,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,6,2465.435,1.435,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,7,5115.782,1.3679999999999999,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,8,7208.15,0.632,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,9,8028.298,0.466,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,10,8939.539,0.149,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,11,9260.343,0.141,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2020,12,11162.477,0.547,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,1,16020.824,1.407,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,2,19331.911,1.518,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,3,23533.124,0.71,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,4,23284.835,0.03,0.0,0.0,0.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,5,24303.254,0.17,0.0,0.0,0.12,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,6,23714.88,0.1,0.0,0.0,1.58,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,7,24881.893,0.137,0.0,0.0,1.3,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,8,26861.102,1.513,0.0,0.0,2.02,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,9,28405.342,1.19,0.0,0.0,6.57,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,10,30644.894,0.827,0.0,0.0,8.95,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,11,30257.314,0.385,0.0,0.0,10.94,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2021,12,32893.095,0.249,0.0,0.0,19.32,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2022,1,36625.376000000004,0.502,0.0,0.0,21.33,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2022,2,33646.75,0.028,0.0,0.0,7.42,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Nigeria,2022,3,14458.84,0.0,0.0,0.0,4.0,211400704,18.1,2.751,1.447,5338.454,54.69,0.539
Africa,Rwanda,2020,3,43.609,0.0,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,4,321.242,0.0,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,5,703.499,0.075,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,6,1425.525,0.075,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,7,3467.549,0.22499999999999998,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,8,6309.334,0.827,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,9,10369.285,0.977,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,10,11606.431,0.44999999999999996,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
Africa,Rwanda,2020,11,12392.108,1.053,0.0,0.0,0.0,13276517,20.3,2.974,1.642,1854.211,69.02,0.543
