continent,location,year,month,cases,new_cases,deaths,icu,hosp,vax,population,median_age,aged_65_older,aged_70_older,gdp,life,hdi
Africa,Tunisia,2020,7,3449.631,30.243,0.0,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2020,8,6057.007,190.017,2.2640000000000002,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2020,9,22914.492,1224.052,15.752,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2020,10,98314.44099999999,3468.569,88.139,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2020,11,200583.63999999998,3096.238,162.79,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2020,12,301917.331,3549.92,118.632,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,1,456681.282,5843.364,174.094,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,2,522813.283,2043.607,104.477,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,3,631003.512,1737.716,67.949,0.0,0.0,0.0,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,4,706860.574,4616.464,160.026,0.0,0.0,6.65,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,5,851257.029,3045.89,161.867,0.0,0.0,44.07,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,6,946393.966,6252.552,193.12,0.0,0.0,101.21,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,7,1351057.125,14197.835000000001,396.038,0.0,0.0,120.69,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,8,1630773.027,6239.149,315.437,0.0,0.0,243.35999999999999,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,9,1736537.606,3615.688,120.56099999999999,0.0,0.0,559.01,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,10,1845307.096,465.576,29.408,0.0,0.0,976.8100000000001,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,11,1797992.822,404.248,11.06,0.0,0.0,1171.61,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2021,12,1871997.972,765.262,16.421,0.0,0.0,1283.36,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2022,1,2071660.847,15341.039,60.24,0.0,0.0,1486.07,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2022,2,2267100.623,7407.737,125.34,0.0,0.0,1423.99,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Tunisia,2022,3,1015317.662,2554.255,20.694,0.0,0.0,424.7,11935764.0,32.7,8.001,5.075,10849.297,76.7,0.74
Africa,Uganda,2020,3,4.477,0.9339999999999999,0.0,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,4,38.132,0.8460000000000001,0.0,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,5,125.988,9.294,0.0,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,6,448.821,10.017,0.0,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,7,682.651,5.627,0.063,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,8,1166.086,38.581,0.611,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,9,3432.383,109.436,0.908,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,10,6808.019,92.65,0.76,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,11,10385.532,169.002,1.992,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2020,12,18722.663,313.158,0.976,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,1,25021.918,92.585,1.548,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,2,23783.043,16.512,0.21100000000000002,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,3,26711.562,10.822000000000001,0.021,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,4,26306.115,21.201,0.14700000000000002,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,5,28467.215,112.066,0.42100000000000004,0.0,0.0,0.02,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,6,41199.098,696.678,14.026,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,7,58410.558,296.032,35.374,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,8,67675.744,551.489,6.83,0.0,0.0,0.51,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,9,77548.79,77.601,3.057,0.0,0.0,1.6600000000000001,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,10,82257.054,55.155,1.247,0.0,0.0,3.52,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,11,80810.216,29.262,0.909,0.0,0.0,3.7,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2021,12,85742.938,279.837,0.887,0.0,0.0,5.720000000000001,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2022,1,102681.244,447.799,5.073,0.0,0.0,12.219999999999999,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2022,2,96695.319,31.153,1.167,0.0,0.0,22.04,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Uganda,2022,3,41615.277,4.711,0.126,0.0,0.0,0.0,47123533.0,16.4,2.168,1.308,1697.707,63.37,0.544
Africa,Zambia,2020,3,10.257,1.85,0.0,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,4,92.702,3.753,0.159,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,5,984.216,50.262,0.212,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,6,2116.101,28.381,0.8999999999999999,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,7,4787.466,230.913,6.713,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,8,15378.43,324.197,7.243,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,9,21714.998,140.693,2.328,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,10,25713.113,88.425,0.9,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,11,27212.481,64.218,0.424,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2020,12,30626.527000000002,162.678,1.64,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,1,58793.251000000004,1770.133,19.818,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,2,101668.458,1285.21,17.336,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,3,138846.765,522.388,6.186,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,4,143289.367,167.437,2.276,0.0,0.0,0.0,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,5,152010.62900000002,194.339,1.5899999999999999,0.0,0.0,0.21,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,6,191223.858,3154.491,48.519,0.0,0.0,0.36,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,7,296090.563,2159.969,62.894,0.0,0.0,9.14,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,8,331400.702,555.532,11.259,0.0,0.0,25.79,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,9,329885.48,143.706,2.438,0.0,0.0,16.84,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,10,343186.021,36.364,0.689,0.0,0.0,42.9,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,11,332952.234,22.991,0.318,0.0,0.0,30.07,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2021,12,360314.552,2331.05,3.5420000000000003,0.0,0.0,91.37,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2022,1,475494.111,2683.473,9.674,0.0,0.0,132.78,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2022,2,458141.911,407.124,1.853,0.0,0.0,150.91,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zambia,2022,3,199170.623,126.742,0.424,0.0,0.0,52.64,18920657.0,17.7,2.48,1.542,3689.251,63.89,0.584
Africa,Zimbabwe,2020,3,3.513,0.531,0.066,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,4,40.944,2.12,0.198,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,5,123.973,9.541,0.0,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,6,801.472,27.365000000000002,0.199,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,7,3187.944,170.81799999999998,3.975,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,8,10819.714,220.511,8.949,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,9,14813.705,88.854,1.722,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,10,16653.865999999998,35.05,0.992,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,11,17822.75,104.888,2.1870000000000003,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2020,12,24273.58,259.539,5.765000000000001,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,1,52173.809,1293.453,56.586,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,2,65202.612,178.968,16.302,0.0,0.0,0.0,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,3,75023.27,52.542,3.9770000000000003,0.0,0.0,0.49,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,4,74645.65299999999,91.108,2.914,0.0,0.0,6.36,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,5,79240.356,46.648,1.79,0.0,0.0,39.12,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,6,83108.055,722.4300000000001,12.92,0.0,0.0,80.06,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,7,163754.903,3909.048,115.492,0.0,0.0,114.73,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,8,245608.667,1054.389,58.771,0.0,0.0,228.92,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,9,253345.66,400.67,13.518,0.0,0.0,353.79,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,10,271435.238,142.922,3.6460000000000004,0.0,0.0,504.84000000000003,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,11,265385.476,109.196,1.919,0.0,0.0,520.48,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2021,12,363197.714,5210.187,19.68,0.0,0.0,598.1,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2022,1,461457.668,1087.187,22.13,0.0,0.0,662.86,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2022,2,431075.756,444.866,3.778,0.0,0.0,622.12,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Africa,Zimbabwe,2022,3,190456.694,376.95000000000005,1.126,0.0,0.0,271.39,15092171.0,19.6,2.822,1.882,1899.775,61.49,0.571
Asia,Afghanistan,2020,2,0.756,0.126,0.0,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,3,28.646,4.0920000000000005,0.1,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,4,631.4,41.699,1.4020000000000001,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,5,5591.003,335.205,4.869,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,6,18869.759000000002,408.304,12.176,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,7,27096.784,130.11,13.453999999999999,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,8,29247.809,40.666,3.289,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,9,29280.496,27.768,1.403,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,10,31296.138,49.706,1.778,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,11,32731.289,122.528,5.771,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2020,12,38647.781,153.507,10.696,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,1,41954.087,67.607,5.296,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,2,38987.957,17.348,1.076,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,3,43606.107,18.576,1.026,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,4,43510.515,82.613,3.539,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,5,50004.484,303.573,8.008,0.0,0.0,1.44,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,6,71512.144,1175.3609999999999,48.378,0.0,0.0,2.9699999999999998,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,7,106471.758,715.318,46.114,0.0,0.0,1.53,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,8,117885.491,152.274,10.294,0.0,0.0,1.08,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,9,116178.219,49.054,2.157,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,10,121179.52100000001,27.009,1.905,0.0,0.0,0.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,11,118015.927,26.083,0.7000000000000001,0.0,0.0,8.0,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2021,12,122734.842,19.959,1.203,0.0,0.0,9.42,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2022,1,123968.042,121.697,1.452,0.0,0.0,86.85,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2022,2,119474.832,269.433,4.62,0.0,0.0,50.89,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Afghanistan,2022,3,52693.723,59.746,1.078,0.0,0.0,10.75,39835428.0,18.6,2.581,1.337,1803.987,64.83,0.511
Asia,Armenia,2020,2,0.0,0.0,0.0,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,3,1381.005,179.239,1.0110000000000001,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,4,12301.021,516.827,9.773,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,5,51023.745,2431.161,33.358000000000004,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,6,175520.395,5478.2029999999995,105.113,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,7,345828.415,4382.559,99.387,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,8,433299.707,1762.391,47.507,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,9,471124.895,2216.215,26.958,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,10,678008.16,13292.554,128.698,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,11,1172629.348,15265.851,277.279,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2020,12,1561999.683,8181.929,222.027,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,1,1710193.093,2566.263,86.588,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,2,1597352.943,1695.344,37.739,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,3,1887767.305,6934.0,108.824,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,4,2080828.0520000001,7892.179,199.79,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,5,2301783.147,2225.645,111.181,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,6,2262958.674,817.014,25.61,0.0,0.0,0.9500000000000001,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,7,2373933.0,1689.618,33.696,0.0,0.0,3.74,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,8,2458908.444,4051.376,77.491,0.0,0.0,12.59,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,9,2540763.402,6590.687,160.035,0.0,0.0,16.91,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,10,2948074.677,15709.904,339.944,0.0,0.0,27.63,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,11,3313150.913,10172.065999999999,417.436,0.0,0.0,47.44,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2021,12,3580148.161,2160.282,137.124,0.0,0.0,82.03,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2022,1,3659766.692,7703.51,27.293,0.0,0.0,131.47,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2022,2,3809985.958,17531.926,137.463,0.0,0.0,119.57000000000001,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Armenia,2022,3,1703103.437,714.592,36.725,0.0,0.0,0.0,2968128.0,35.7,11.232,7.571,8787.58,75.09,0.776
Asia,Azerbaijan,2020,3,188.586,29.148,0.49,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,4,3458.067,147.31,1.861,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,5,9934.129,360.94100000000003,3.818,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,6,31941.506,1176.72,14.673,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,7,77747.946,1404.04,22.991,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,8,104209.153,445.743,8.413,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,9,113107.708,371.112,5.58,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,10,137306.639,1471.145,13.599,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,11,238111.034,6446.717,64.754,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2020,12,550609.368,9539.345,122.171,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,1,685340.726,1126.736,48.028,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,2,636026.723,422.368,8.605,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,3,739574.642,2658.234,33.941,0.0,0.0,0.0,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,4,862347.68,5614.208,92.926,0.0,0.0,125.96,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,5,997693.905,1452.2640000000001,38.735,0.0,0.0,213.9,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,6,983696.528,204.531,5.968,0.0,0.0,290.78,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,7,1026770.007,763.1569999999999,4.7940000000000005,0.0,0.0,502.33,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,8,1139998.421,7927.15,59.96,0.0,0.0,674.1,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,9,1355898.033,5772.182,86.959,0.0,0.0,788.84,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,10,1525869.715,4643.1,53.7,0.0,0.0,1146.1,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,11,1650495.572,5570.3859999999995,76.491,0.0,0.0,1056.68,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2021,12,1838646.141,2800.357,49.102,0.0,0.0,1357.86,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2022,1,1908558.297,4061.5879999999997,36.779,0.0,0.0,1382.45,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2022,2,2029361.92,12442.116,66.809,0.0,0.0,744.53,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Azerbaijan,2022,3,926198.709,479.783,17.802,0.0,0.0,328.53,10223344.0,32.4,6.018,3.871,15847.419,73.0,0.756
Asia,Bahrain,2020,2,95.522,23.451999999999998,0.0,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,3,4441.468,300.868,2.288,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,4,27841.98,1414.521,2.288,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,5,120404.164,4780.659,6.292,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,6,329097.777,8785.702,38.896,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,7,614716.053,8135.927,34.32,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,8,828002.709,6286.124,24.596,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,9,1061737.866,10805.955,34.891999999999996,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,10,1366371.808,6166.58,40.04,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,11,1452451.105,3037.818,11.44,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2020,12,1590448.41,3271.184,6.292,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,1,1728961.6469999999,5938.358,13.155999999999999,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,2,1810338.075,11060.491,42.327999999999996,0.0,0.0,0.0,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,3,2356307.146,12612.86,41.184,0.0,0.0,337.88,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,4,2767249.807,18583.248,71.5,0.0,0.0,731.97,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,5,3625535.736,36376.584,191.048,0.0,0.0,1148.16,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
Asia,Bahrain,2021,6,4433369.654,14468.954,212.784,0.0,0.0,1518.43,1748295.0,32.4,2.372,1.387,43290.705,77.29,0.852
